New log file - 2025-05-26 02:46:34
================================ Calibration ================================
Calibration data filenames: ['P4_S9/anonymized/auditoryAphasia_6D_350_Block1_Run1.vhdr', 'P4_S9/anonymized/auditoryAphasia_6D_350_Block1_Run2.vhdr', 'P4_S9/anonymized/auditoryAphasia_6D_350_Block1_Run3.vhdr', 'P4_S9/anonymized/auditoryAphasia_6D_350_Block1_Run4.vhdr', 'P4_S9/anonymized/auditoryAphasia_6D_350_Block1_Run5.vhdr', 'P4_S9/anonymized/auditoryAphasia_6D_350_Block1_Run6.vhdr', 'P4_S9/anonymized/auditoryAphasia_6D_350_Block2_Run1.vhdr', 'P4_S9/anonymized/auditoryAphasia_6D_350_Block2_Run2.vhdr', 'P4_S9/anonymized/auditoryAphasia_6D_350_Block2_Run3.vhdr', 'P4_S9/anonymized/auditoryAphasia_6D_350_Block2_Run4.vhdr', 'P4_S9/anonymized/auditoryAphasia_6D_350_Block2_Run5.vhdr', 'P4_S9/anonymized/auditoryAphasia_6D_350_Block2_Run6.vhdr', 'P4_S9/anonymized/auditoryAphasia_6D_350_Block3_Run1.vhdr', 'P4_S9/anonymized/auditoryAphasia_6D_350_Block3_Run2.vhdr', 'P4_S9/anonymized/auditoryAphasia_6D_350_Block3_Run3.vhdr', 'P4_S9/anonymized/auditoryAphasia_6D_350_Block3_Run4.vhdr', 'P4_S9/anonymized/auditoryAphasia_6D_350_Block3_Run5.vhdr']
------------------------- Preprocessing configurations -------------------------
filter_band: (0.5, 16)
non_eeg_channels: ['EOGvu', 'x_EMGl', 'x_GSR', 'x_Respi', 'x_Pulse', 'x_Optic']
decimate: 10
montage: standard_1020
filter_method: iir
only_eeg: True
tmin: -0.2
tmax: 1
baseline: None
channels_to_discard: ['AF7', 'AF3', 'AF4', 'AF8', 'F5', 'F1', 'F2', 'F6', 'FT7', 'FC3', 'FCz', 'FC4', 'FT8', 'C5', 'C1', 'C2', 'C6', 'TP7', 'CP3', 'CPz', 'CP4', 'TP8', 'P5', 'P1', 'P2', 'P6', 'PO7', 'PO5', 'POz', 'PO6', 'PO8', 'Oz']
channels: ['Fp1', 'Fp2', 'F3', 'F4', 'C3', 'C4', 'P3', 'P4', 'O1', 'O2', 'F7', 'F8', 'T7', 'T8', 'P7', 'P8', 'Fz', 'Cz', 'Pz', 'FC1', 'FC2', 'CP1', 'CP2', 'FC5', 'FC6', 'CP5', 'CP6', 'F9', 'F10', 'P9', 'P10']
fs: 100.0
------------------------- Feature extraction -------------------------
time_interval_boundaries: [0.1 0.2 0.3 0.4 0.5]
data_is_channel_prime: True
X.shape (epochs, features): (8028, 124)
y.shape (epochs,): (8028,)
----------------------------------------------------------------------
n_calibration_trials: 102
n_calibration_epochs: 8028
with the per-run iteration structure:
[[15 15 15 15 15 15]
 [15 15 15 11  8 15]
 [15 14 15  8 15 10]
 [ 8 12 15 14 15 15]
 [15 12 14 15 15  9]
 [15 13  9 15 13 15]
 [10 10  8  8 12 10]
 [ 8 15  9 15 15 15]
 [ 9 15 15 15  9 15]
 [15 15 15 15 15 15]
 [15 15  8 11 12  9]
 [10 15 15 12 15  9]
 [14 15 15 15 15  8]
 [15 15 15 15 15 15]
 [ 9 14 15 15  9 11]
 [14  9 15  9 15 15]
 [15 15 12 15 10 15]]
Trained all three classifiers on the calibration data.
================================ Online ================================
Online data filenames: ['P4_S10/anonymized/auditoryAphasia_6D_350_Block1_Run1.vhdr', 'P4_S10/anonymized/auditoryAphasia_6D_350_Block1_Run2.vhdr', 'P4_S10/anonymized/auditoryAphasia_6D_350_Block1_Run3.vhdr', 'P4_S10/anonymized/auditoryAphasia_6D_350_Block1_Run4.vhdr', 'P4_S10/anonymized/auditoryAphasia_6D_350_Block1_Run5.vhdr', 'P4_S10/anonymized/auditoryAphasia_6D_350_Block1_Run6.vhdr', 'P4_S10/anonymized/auditoryAphasia_6D_350_Block2_Run1.vhdr', 'P4_S10/anonymized/auditoryAphasia_6D_350_Block2_Run2.vhdr', 'P4_S10/anonymized/auditoryAphasia_6D_350_Block2_Run3.vhdr', 'P4_S10/anonymized/auditoryAphasia_6D_350_Block2_Run4.vhdr', 'P4_S10/anonymized/auditoryAphasia_6D_350_Block2_Run5.vhdr', 'P4_S10/anonymized/auditoryAphasia_6D_350_Block2_Run6.vhdr', 'P4_S10/anonymized/auditoryAphasia_6D_350_Block3_Run1.vhdr', 'P4_S10/anonymized/auditoryAphasia_6D_350_Block3_Run2.vhdr', 'P4_S10/anonymized/auditoryAphasia_6D_350_Block3_Run3.vhdr', 'P4_S10/anonymized/auditoryAphasia_6D_350_Block3_Run4.vhdr', 'P4_S10/anonymized/auditoryAphasia_6D_350_Block3_Run5.vhdr', 'P4_S10/anonymized/auditoryAphasia_6D_350_Block3_Run6.vhdr', 'P4_S10/anonymized/auditoryAphasia_6D_350_Block4_Run1.vhdr', 'P4_S10/anonymized/auditoryAphasia_6D_350_Block4_Run2.vhdr']
Same preprocessing configurations as for the calibration data
------------------------- Feature extraction -------------------------
time_interval_boundaries: [0.1 0.2 0.3 0.4 0.5]
data_is_channel_prime: True
----------------------------------------------------------------------
n_online_trials: 120
n_online_epochs 9774
with the per-run iteration structure:
[[15 15 15  8  9 15]
 [15 13  8 13 15 15]
 [ 9  8 12  8 12 15]
 [15 15 15 11 13 11]
 [15 14 13 15 15 15]
 [15 12 15 15  9 15]
 [ 9 14 15 14 15 13]
 [15  8  9  8  9  9]
 [15 15 15 15 15 15]
 [15 12 14 15 13 15]
 [15 15 15 15 15 15]
 [15 15 15 15 15 15]
 [15 12 15 15 11 13]
 [ 9 15 15 15 13 15]
 [15 15 15 15 15  9]
 [15 15 15 15 15 15]
 [15 15 15 15 15 15]
 [13 15 15 12 15 13]
 [15 15 15  9 14 15]
 [ 8 12 15 11 15 15]]
Online simulation starts
Number of online trials: 120, which is 20.0 runs
4436 	| [105] 	| -3.6136364015664624 	| -3.3617187941067797 	| -2.8638695592804364
4437 	| [106] 	| -1.864485599126295 	| -1.5774777378483926 	| -1.6698532554331311
4438 	| [112] 	| -1.078923768761954 	| -1.5259793162418323 	| -1.378780074769767
4439 	| [103] 	| -1.460412818471249 	| -1.4157715423302568 	| -0.7937411571555875
4440 	| [101] 	| -2.4723697060245797 	| -2.7595830972692905 	| -3.174161110427091
4441 	| [105] 	| -2.9848349185353906 	| -2.5669886724598707 	| -2.9818118121266433
4442 	| [104] 	| -0.7593135247076357 	| -1.0587350236272564 	| -0.5643851434218878
4443 	| [103] 	| -2.3239503346186905 	| -2.6918600607589203 	| -2.8074168997423716
4444 	| [112] 	| -2.8727993644956378 	| -2.5222031131244127 	| -2.403391425778493
4445 	| [106] 	| -1.9141221347236068 	| -1.5450881951271065 	| -1.6902342279181388
4446 	| [101] 	| -2.251044670590559 	| -2.0274517471369142 	| -2.2180449515970087
4447 	| [105] 	| -2.8243739050904013 	| -2.790966965650065 	| -2.651910878251215
4448 	| [104] 	| -2.818525700903017 	| -2.737961785833354 	| -2.9919420429630423
4449 	| [106] 	| -3.861472704320879 	| -3.6247916270375162 	| -3.7808083320030206
4450 	| [103] 	| -2.2567999750016274 	| -2.4093526264697025 	| -2.274509106715709
4451 	| [112] 	| -3.0975116978835073 	| -3.0402678026871497 	| -2.7860315781451193
4452 	| [101] 	| -4.094089859190342 	| -3.4949720700032034 	| -3.4399984898394007
4453 	| [106] 	| -0.9427230148369374 	| -1.5150304543636004 	| -1.1523754264626438
4454 	| [105] 	| -3.1267760320927067 	| -3.279077690611563 	| -3.3029687383056006
4455 	| [112] 	| -2.132883515213475 	| -1.6170633902277132 	| -1.5787208165797766
4456 	| [103] 	| -3.1933471363686525 	| -3.063797725012549 	| -3.210958380610568
4457 	| [104] 	| -3.4845635541280138 	| -2.936968481579965 	| -2.918124413988428
4458 	| [106] 	| -3.3837419437252874 	| -3.104004025677027 	| -3.1641560631981323
4459 	| [105] 	| -2.9382238098343674 	| -2.8353005187818967 	| -2.941225141693603
4460 	| [103] 	| -1.134694294506679 	| -0.8634234167255583 	| -1.0511313216597045
4461 	| [112] 	| -1.1375452914167457 	| -1.3619087061676252 	| -1.2534564784887587
4462 	| [104] 	| -4.524538114983207 	| -4.144737070991484 	| -4.191063870852269
4463 	| [101] 	| -2.713704780976847 	| -2.5541872184117818 	| -2.340530368599121
4464 	| [103] 	| -2.3082071591852498 	| -2.2397917721342666 	| -1.8491734530258976
4465 	| [112] 	| -1.1628143395686712 	| -1.4028682227741616 	| -2.0203476094220085
4466 	| [104] 	| -1.4016388827655386 	| -1.1870577523869743 	| -1.0722430902363993
4467 	| [106] 	| -4.078246410241855 	| -3.8852632008566665 	| -4.16124550166474
4468 	| [105] 	| -3.6945840764182662 	| -3.439203437630546 	| -3.155114436917122
4469 	| [101] 	| -3.3736754961840854 	| -3.155900710745331 	| -2.6886194527152236
4470 	| [112] 	| -2.74618387830065 	| -2.418330546599385 	| -2.366289370969321
4471 	| [104] 	| -4.052661709206546 	| -3.71424123792168 	| -4.290291095174404
4472 	| [106] 	| 0.05927130125269464 	| -0.06978965610795562 	| 0.14558990681615236
4473 	| [101] 	| -1.4686730096354943 	| -1.5870497711163885 	| -2.2170075612739453
4474 	| [103] 	| -1.3120036790841687 	| -1.1969555842032902 	| -1.7024911150055257
4475 	| [105] 	| -2.0616380882789347 	| -1.953061691410824 	| -2.3838530026615974
4476 	| [106] 	| -2.1333523289925864 	| -2.061790131033697 	| -2.195509192426864
4477 	| [112] 	| -1.9954938226761558 	| -2.0072701155997152 	| -1.8265093198707532
4478 	| [101] 	| -1.559886621431973 	| -1.7570680940539216 	| -2.0982790215654323
4479 	| [105] 	| -1.5988935680634424 	| -1.95650043173191 	| -1.874603633668693
4480 	| [103] 	| -3.9983573577136378 	| -3.241079428859884 	| -3.5136230322937285
4481 	| [104] 	| -3.1359619879110654 	| -3.0625084317635367 	| -3.3952798942434868
4482 	| [101] 	| -0.20498672101998716 	| -0.5893265939494126 	| -0.2014859539779857
4483 	| [105] 	| -1.3650431649702697 	| -1.5231492049592597 	| -2.1093652766156947
4484 	| [112] 	| -1.4257646413874139 	| -0.5954581972536381 	| -1.353428269330907
4485 	| [106] 	| -2.7555615081874905 	| -2.57215123878782 	| -2.9255182068220504
4486 	| [103] 	| -1.2659714378211335 	| -1.1559738069800005 	| -1.2110872193692552
4487 	| [104] 	| -5.51990305931553 	| -4.937134215381743 	| -4.966634155361493
4488 	| [101] 	| -3.1038935688481066 	| -2.94381432158342 	| -2.2103634703550075
4489 	| [112] 	| -0.7734043949766352 	| -0.8111748628506275 	| -0.7174222928193754
4490 	| [106] 	| -3.749354332406732 	| -3.4531709906793675 	| -3.474250803535226
4491 	| [105] 	| -5.099789077545969 	| -4.636336871205488 	| -4.22937584413557
4492 	| [103] 	| -1.8894734796599155 	| -1.679710018963589 	| -1.120017174565667
4493 	| [104] 	| -0.4303387856224692 	| -0.9090859073309305 	| -1.379821853623624
4494 	| [106] 	| -3.680825193443701 	| -2.9061174077118532 	| -3.032867924966408
4495 	| [101] 	| -3.503349396419937 	| -3.554559380553111 	| -3.4709233917702456
4496 	| [112] 	| -0.3124098320756614 	| -0.7628862360459578 	| -0.7252321568849496
4497 	| [104] 	| -3.050826405317414 	| -2.720986729101276 	| -2.802872328051063
4498 	| [103] 	| -2.9283988780033923 	| -2.9401766083239878 	| -2.5933297825380524
4499 	| [105] 	| -3.6693525872420176 	| -3.5822016709249334 	| -3.967005138854746
4500 	| [106] 	| -2.353818762315543 	| -1.7721043348786494 	| -1.7378012416046271
4501 	| [101] 	| -0.8148795405666873 	| -0.6358852462446112 	| -0.5817502888011236
4502 	| [104] 	| -1.5414167575026407 	| -1.4948585869675943 	| -1.598089489995071
4503 	| [112] 	| -2.286989490409323 	| -2.4045211121527577 	| -2.0411038556776298
4504 	| [105] 	| -2.6881811824641586 	| -3.0850788481080205 	| -3.5337841672721204
4505 	| [103] 	| -2.5939610848435892 	| -2.2307719262045786 	| -2.1264339475433447
4506 	| [101] 	| -2.3920319562862713 	| -1.6468283250439382 	| -1.8935345368375724
4507 	| [106] 	| -1.8276524257854951 	| -1.7551586621707214 	| -1.4158003187496129
4508 	| [112] 	| -4.178193292214649 	| -4.2927855407253475 	| -4.454829442704012
4509 	| [103] 	| -1.4828209448934033 	| -1.7551973785746726 	| -1.1948257271721805
4510 	| [104] 	| -1.3953695447376666 	| -0.910570472559121 	| -0.8842449592937431
4511 	| [105] 	| -3.6216403358860187 	| -3.2209652112994687 	| -3.4027314176709775
------------------ End of trial ------------------
{real_word} | {LDA_prediction} 	| {SLDA_prediction} 	| {BTLDA_prediction} 
2 			| 2 				| 2 					| 3 
Updated all three classifiers, this trial is now included in the training set
------------------ Run 10 Trial 5  (total trials: 59/120) ------------------
{epoch} | {word_id} | {LDA} 				| {SLDA} 				| {BTLDA} 
4512 	| [102] 	| -0.933288130116124 	| -0.9746401971663694 	| -0.697812040214676
4513 	| [101] 	| -0.6800120575557276 	| -0.7777314495123628 	| -0.7709878633885949
4514 	| [103] 	| -2.4300487473557353 	| -2.4674570698893112 	| -2.8823498403719428
4515 	| [104] 	| -4.167774340484831 	| -3.7463851696074872 	| -3.896244812048313
4516 	| [116] 	| 0.937333843168124 	| 0.49134874875779744 	| 0.48414268423216933
4517 	| [105] 	| -1.0621630426594035 	| -1.2091403930728548 	| -1.6787746476647332
4518 	| [102] 	| -2.146338419295515 	| -2.1201172104419634 	| -2.2546454676664367
4519 	| [101] 	| -3.4407608528129097 	| -3.1887423579338323 	| -3.3729232940708105
4520 	| [116] 	| 1.348686204257258 	| 1.001390530245056 	| 1.9621008551217964
4521 	| [104] 	| -3.4944392238421487 	| -2.858169952651907 	| -3.9562062992782794
4522 	| [103] 	| -2.832477156080241 	| -2.5222801114759954 	| -2.5617327761119055
4523 	| [105] 	| -1.2211346923894273 	| -0.9617582695595381 	| -0.7300252590155626
4524 	| [116] 	| -0.7760477212611645 	| -0.607363143861372 	| -0.722206054183141
4525 	| [104] 	| -2.180951544525431 	| -2.139205677251409 	| -2.729466239828343
4526 	| [103] 	| -3.9238355705264483 	| -3.395230022305027 	| -3.109493119536257
4527 	| [105] 	| -3.8494939737208798 	| -3.694754279448798 	| -3.4135117374987503
4528 	| [101] 	| -4.308712693841257 	| -3.795851888476494 	| -3.7413785002922193
4529 	| [102] 	| -2.7055629571729387 	| -2.2742687876043846 	| -2.390150283594614
4530 	| [116] 	| 0.4598088646405847 	| 0.29430563520215935 	| 0.05198033808429281
4531 	| [103] 	| -3.06977891726658 	| -2.99788416784448 	| -3.3857951910704682
4532 	| [104] 	| -3.9542993448106527 	| -3.5024559464473093 	| -3.772922283455491
4533 	| [102] 	| -1.5873575961074293 	| -1.7432189890277656 	| -1.7128190548166788
4534 	| [101] 	| -2.5203307203254126 	| -2.01706110135282 	| -1.938214638736007
4535 	| [105] 	| -3.5345204876935137 	| -3.2607149861981246 	| -3.1305022502359297
4536 	| [116] 	| -0.972265936991981 	| -0.7229448195270112 	| -1.1639014293644276
4537 	| [104] 	| -1.8833676569609732 	| -1.8617973960981438 	| -2.897085201775851
4538 	| [101] 	| -1.6495553712736988 	| -1.696293192816925 	| -1.6202490804594194
4539 	| [103] 	| -3.050318908700853 	| -2.551987566653386 	| -2.881485338523855
4540 	| [102] 	| -2.0206615939621937 	| -1.9079568090613763 	| -2.1868269876958255
4541 	| [105] 	| -2.726512758259375 	| -2.987590471037471 	| -3.2218501291275894
4542 	| [101] 	| -0.8061175096025046 	| -0.8959854676831318 	| -0.8687277799612589
4543 	| [116] 	| -0.4189357722057703 	| -0.508309518004441 	| -0.06887691257326933
4544 	| [102] 	| -3.509615208130648 	| -3.4422201653799336 	| -3.71620187757128
4545 	| [103] 	| -1.9777421734567415 	| -1.8174925482062534 	| -1.7190531615201459
4546 	| [105] 	| 0.3355241023676139 	| -0.34498862252955886 	| 0.21088477767538505
4547 	| [104] 	| -3.1168606432461385 	| -2.704317147932816 	| -2.8375592833807413
4548 	| [102] 	| -3.6263935211801153 	| -3.1727347050137866 	| -3.815898282419578
4549 	| [101] 	| -2.0025760499106875 	| -2.4841607697520276 	| -2.3236104797230936
4550 	| [105] 	| -2.665670996966583 	| -2.3410153409120986 	| -2.265040534152505
4551 	| [116] 	| -0.4532981803676779 	| -0.644251383859876 	| -0.5098599565978905
4552 	| [104] 	| -1.8019297192889057 	| -1.898926777883618 	| -1.9945039852164603
4553 	| [103] 	| -4.253923892584204 	| -3.811790574234136 	| -4.31034538939382
4554 	| [101] 	| -4.2784348367206295 	| -3.8602395362836424 	| -3.580008081288084
4555 	| [105] 	| -1.4121348176132247 	| -1.700533624278067 	| -1.4481304206163919
4556 	| [102] 	| -1.9275965115185856 	| -1.7725211724686376 	| -1.955926803358645
4557 	| [103] 	| -2.1812871437909798 	| -2.3161268601121328 	| -1.8732707789812442
4558 	| [104] 	| -3.273916775296301 	| -3.2580476805424827 	| -2.9408017458306217
4559 	| [116] 	| -1.2080315229143295 	| -1.186593782366805 	| -0.8023602780026526
4560 	| [102] 	| -2.5636550486213268 	| -2.592811204218947 	| -2.8928527028004796
4561 	| [101] 	| -4.509464914704499 	| -3.933456176747538 	| -4.087607255056871
4562 	| [103] 	| -3.0263557596042436 	| -3.01849513683149 	| -3.194417509041006
4563 	| [116] 	| 0.27115541124785025 	| 0.17550367355060548 	| 0.22805499398075824
4564 	| [104] 	| -3.555322337743134 	| -3.553238888434077 	| -4.431607294104337
4565 	| [105] 	| -2.2456333996010964 	| -2.4322303058950405 	| -1.8999263727570153
4566 	| [101] 	| -3.484805517060406 	| -3.090367780868296 	| -2.7356804572528914
4567 	| [116] 	| -1.7096685023999911 	| -1.506291189336598 	| -1.0411364379288084
4568 	| [102] 	| -1.473916892954453 	| -1.6373552741342212 	| -2.043418667512451
4569 	| [104] 	| -4.770625301937045 	| -4.737816106064288 	| -5.118468438873927
4570 	| [103] 	| -0.3326628219310468 	| -1.2720137743148554 	| -0.9296169898700031
4571 	| [105] 	| -2.9318346875842978 	| -2.4662299005369914 	| -3.017993878268032
4572 	| [102] 	| 0.3451249974165038 	| -0.22966202919107115 	| -0.009516031087174137
4573 	| [116] 	| 0.6589350002769438 	| -0.34757761388121056 	| -0.1213455132954534
4574 	| [103] 	| -4.409004659221079 	| -3.930036294415259 	| -4.033537361413764
4575 	| [101] 	| -3.6442144947461976 	| -3.4137079320647397 	| -3.271981547410563
4576 	| [105] 	| -0.40689975214895835 	| -0.7530060788996504 	| -0.8141768294281848
4577 	| [104] 	| -1.8649904210745119 	| -1.464377429010477 	| -2.1540262164707236
4578 	| [103] 	| -3.183725881976361 	| -2.8015500933975104 	| -3.131948076209848
4579 	| [102] 	| -1.5195476555644711 	| -1.7417017620178408 	| -2.294101956517202
4580 	| [116] 	| -2.1943722348364165 	| -2.2218564144748916 	| -2.165106132928386
4581 	| [104] 	| -3.8867633315817054 	| -3.5299298189544768 	| -4.563324435738237
4582 	| [101] 	| -2.3389997482867564 	| -2.1610271122262117 	| -2.0812725022658145
4583 	| [105] 	| -2.292667138014702 	| -2.0343788911179357 	| -2.090930472142694
4584 	| [102] 	| -3.4299822800689688 	| -3.4104256147417464 	| -3.5144765196368923
4585 	| [103] 	| -2.3708524778969298 	| -2.6835525566667178 	| -2.696694803865233
4586 	| [116] 	| -1.2053607081252078 	| -1.0994882225929903 	| -0.595260209474773
4587 	| [104] 	| -4.072080369452451 	| -3.8611696263853124 	| -4.2067026963218295
4588 	| [105] 	| -4.461314392875858 	| -4.032741947749148 	| -4.344952565710808
4589 	| [101] 	| -3.301265345163217 	| -2.5137991238859296 	| -1.9001162458857872
------------------ End of trial ------------------
{real_word} | {LDA_prediction} 	| {SLDA_prediction} 	| {BTLDA_prediction} 
6 			| 6 				| 6 					| 6 
Updated all three classifiers, this trial is now included in the training set
------------------ Run 10 Trial 6  (total trials: 60/120) ------------------
{epoch} | {word_id} | {LDA} 				| {SLDA} 				| {BTLDA} 
4590 	| [102] 	| -1.3475419582617332 	| -1.276777719700511 	| -1.3167150449839191
4591 	| [115] 	| 1.1447895275913327 	| 0.5907109197760287 	| -0.0405255650405828
4592 	| [106] 	| -1.3859471941952248 	| -1.6445520216352931 	| -1.6730377147036377
4593 	| [104] 	| -3.9131387086634124 	| -3.565514077085372 	| -4.398079942975576
4594 	| [101] 	| -1.8228354340331356 	| -1.6873425416442993 	| -1.40904446263744
4595 	| [103] 	| -0.458272243727857 	| -0.7977712605731346 	| -0.43271187791345334
4596 	| [102] 	| -4.444449091851666 	| -3.893548461221001 	| -4.360764657880351
4597 	| [104] 	| -1.3966444164501004 	| -1.5731566599184668 	| -1.5533312616212192
4598 	| [101] 	| -3.6373840569779476 	| -3.159718649977352 	| -3.5003815691077116
4599 	| [115] 	| 1.3833421864307267 	| 0.6957004077689941 	| 1.132415253234593
4600 	| [103] 	| -4.06164898987201 	| -3.326267591507653 	| -3.4603598873018697
4601 	| [106] 	| -4.119038722910436 	| -3.394975313739552 	| -3.53533739855681
4602 	| [104] 	| -2.368085642549826 	| -2.3016288609845943 	| -2.8406074736609197
4603 	| [115] 	| -1.5141280478342303 	| -1.87201356212419 	| -1.7249128206319906
4604 	| [102] 	| -2.549331788289879 	| -2.4052874128398747 	| -1.9831381960112644
4605 	| [101] 	| -4.385563032957547 	| -3.5510801182738305 	| -3.4416608541922002
4606 	| [106] 	| -4.144792218421825 	| -4.023719297173601 	| -4.3947807992675685
4607 	| [103] 	| -2.2544521885695525 	| -2.195776895086067 	| -2.0870124051042684
4608 	| [115] 	| -0.5422414350775404 	| -0.7925234357494735 	| -0.49352523288608724
4609 	| [101] 	| -3.7908948871272807 	| -3.456359147344016 	| -4.08700937876862
4610 	| [106] 	| -2.9447509376023793 	| -2.6531648643587 	| -2.6105090579849692
4611 	| [104] 	| -1.1682072539420918 	| -1.6322113192858017 	| -1.5787779019883
4612 	| [103] 	| -2.0075345254832553 	| -2.068611361321583 	| -1.9027197550360506
4613 	| [102] 	| -3.0285685222431127 	| -2.7087831224698404 	| -2.6831917883646197
4614 	| [106] 	| -5.683956750879009 	| -5.009871843825872 	| -4.511288541576214
4615 	| [104] 	| -3.708513631067249 	| -3.7700411752587284 	| -3.9164723687593166
4616 	| [103] 	| -2.482733497517146 	| -2.015806034321403 	| -1.629629034347892
4617 	| [115] 	| 0.14339976023147338 	| -0.32803764076729314 	| -0.2549040180503981
4618 	| [102] 	| -3.7965467862963926 	| -3.565709354103582 	| -4.051095295248959
4619 	| [101] 	| -2.9239880492770585 	| -2.87514234694072 	| -2.776761291106872
4620 	| [104] 	| -3.6442286445994747 	| -3.4435796603581115 	| -3.529026077860187
4621 	| [115] 	| -1.7027713094417292 	| -1.5284459987864447 	| -1.5609851108211188
4622 	| [102] 	| 1.0225080160781759 	| 1.0072143655910657 	| 1.4485490739439588
4623 	| [106] 	| -5.140105781327877 	| -4.4937854059451805 	| -4.944625827772009
4624 	| [101] 	| -3.932971143424605 	| -3.802121776177919 	| -3.7640981709594987
4625 	| [103] 	| -2.713825751940719 	| -2.836014525618812 	| -3.3610714779239306
4626 	| [115] 	| -0.4778154549759366 	| -0.7892724138417999 	| -0.561340145187081
4627 	| [102] 	| -4.629157734145558 	| -3.961328060266015 	| -4.3702443013425825
4628 	| [104] 	| -0.7661469887221886 	| -0.9692396023634686 	| -0.7602898035816297
4629 	| [106] 	| -2.116399262723311 	| -2.1458810753870914 	| -2.0315906016511662
4630 	| [101] 	| -3.7465418746385115 	| -3.8918244351580644 	| -3.990329017681651
4631 	| [103] 	| -0.4021491746225987 	| -0.14140808116660075 	| 0.08868702592862432
4632 	| [115] 	| -0.9221729433163466 	| -0.9833353594605474 	| -0.6255874988736044
4633 	| [102] 	| -1.7301434101102733 	| -1.7606593302684475 	| -1.997840502834487
4634 	| [101] 	| -4.225777068299128 	| -4.12680089199828 	| -4.42188423328262
4635 	| [104] 	| -2.4726908227844593 	| -2.142689479712412 	| -1.9556565416010148
4636 	| [106] 	| -1.949410393346766 	| -1.4297530938718532 	| -1.7357711826930236
4637 	| [103] 	| -2.805360072010704 	| -2.6497551722864596 	| -2.4730645279479893
4638 	| [102] 	| -1.8435810264147419 	| -1.713808942111958 	| -1.9762883789711791
4639 	| [115] 	| 0.47170931382468373 	| 0.020199975635742717 	| 0.2093124817807117
4640 	| [104] 	| -2.791029880917348 	| -2.730599084347358 	| -2.6973541932925906
4641 	| [106] 	| -4.878081749877149 	| -4.599787903615013 	| -4.196765964062649
4642 	| [101] 	| -2.250465637866992 	| -2.352241968606344 	| -1.7936348145702727
4643 	| [103] 	| -1.359444114538714 	| -1.433429342207662 	| -1.5731583142762464
4644 	| [102] 	| -4.133785009328417 	| -3.889899354198542 	| -3.5826131674053268
4645 	| [104] 	| -1.7977553738195438 	| -1.6509268199344613 	| -1.4954259899477025
4646 	| [115] 	| -4.065817101277952 	| -3.6090343037280856 	| -3.731039217030906
4647 	| [101] 	| -2.7441849878989126 	| -2.6062111102368206 	| -2.7605240528174946
4648 	| [103] 	| -0.2294942764386696 	| -0.22430393265174953 	| -0.25579272504936856
4649 	| [106] 	| -2.9489348327130456 	| -3.1076443371871254 	| -3.5762646003342877
4650 	| [115] 	| -0.802988320525714 	| -1.094337176691375 	| -0.8032731025272568
4651 	| [104] 	| -2.8559470077134104 	| -2.8531481724562404 	| -2.714707473661335
4652 	| [101] 	| -1.5460669891895562 	| -1.7670436935875877 	| -1.5374468723156862
4653 	| [103] 	| -3.135886482150879 	| -3.4945493526256666 	| -3.5044418432183178
4654 	| [106] 	| -2.9212687422784747 	| -3.2736134867526667 	| -2.508502733891536
4655 	| [102] 	| -3.899582226717765 	| -3.164821039853274 	| -3.1140558839672217
4656 	| [101] 	| -2.4537048267609074 	| -2.089411476886068 	| -2.301428241512199
4657 	| [104] 	| -4.4984460387553735 	| -3.9164699996247565 	| -3.931754245880421
4658 	| [115] 	| -3.013408288741624 	| -2.413157893690952 	| -2.0903984487593195
4659 	| [102] 	| -1.6757207686335784 	| -1.8476140628082676 	| -1.636355165583803
4660 	| [103] 	| -6.222675170968234 	| -5.698742746861438 	| -6.170504849740319
4661 	| [106] 	| -1.9297802079589497 	| -1.9206623903590612 	| -1.933875614770977
4662 	| [104] 	| 1.5900557504641846 	| 0.6409108099990983 	| 0.8885863203647708
4663 	| [101] 	| -3.0338550632006065 	| -2.766654954756015 	| -3.1537593776288597
4664 	| [103] 	| -7.509278005659325 	| -7.0028463347056285 	| -7.095924205650622
4665 	| [102] 	| -1.6253548385448657 	| -0.9952626505245561 	| -1.0388300337759024
4666 	| [106] 	| -4.377518702930171 	| -3.9307780619831627 	| -4.182494806103566
4667 	| [115] 	| -0.026018008675633197 	| -0.5247898167222871 	| -0.3144926269165339
4668 	| [103] 	| -5.151453275759074 	| -4.644882401992187 	| -5.1208043969175625
4669 	| [102] 	| -4.16064936872088 	| -4.124499517133786 	| -3.757802700569149
4670 	| [106] 	| -1.202626396903135 	| -0.6876962110659677 	| -0.19372114638596794
4671 	| [101] 	| -1.2431228273759958 	| -1.3768136883958202 	| -2.1537029328392014
4672 	| [104] 	| -3.069464203989715 	| -2.8193606461202205 	| -2.712354628887121
4673 	| [115] 	| -4.021891547109718 	| -3.906139735465236 	| -4.031989086275667
4674 	| [103] 	| 0.15913115994390648 	| 0.32936214653368356 	| 0.20808803924148456
4675 	| [102] 	| -3.2894828432396337 	| -2.694163099036511 	| -2.8872126506248152
4676 	| [104] 	| -3.5553667055450275 	| -4.04812071216827 	| -4.407457488022076
4677 	| [101] 	| -1.970682529572736 	| -1.7494623308922739 	| -1.3987296726573397
4678 	| [115] 	| -1.6156148225974059 	| -1.4465254221204582 	| -1.4420844550005412
4679 	| [106] 	| 1.125602508058734 	| 0.9587061078526351 	| 1.214789242114337
------------------ End of trial ------------------
