New log file - 2025-05-26 02:31:43
================================ Calibration ================================
Calibration data filenames: ['P4_S6/anonymized/auditoryAphasia_6D_350_Block1_Run1.vhdr', 'P4_S6/anonymized/auditoryAphasia_6D_350_Block1_Run2.vhdr', 'P4_S6/anonymized/auditoryAphasia_6D_350_Block1_Run3.vhdr', 'P4_S6/anonymized/auditoryAphasia_6D_350_Block1_Run4.vhdr', 'P4_S6/anonymized/auditoryAphasia_6D_350_Block1_Run5.vhdr', 'P4_S6/anonymized/auditoryAphasia_6D_350_Block1_Run6.vhdr', 'P4_S6/anonymized/auditoryAphasia_6D_350_Block2_Run1.vhdr', 'P4_S6/anonymized/auditoryAphasia_6D_350_Block2_Run2.vhdr', 'P4_S6/anonymized/auditoryAphasia_6D_350_Block2_Run3.vhdr', 'P4_S6/anonymized/auditoryAphasia_6D_350_Block2_Run4.vhdr', 'P4_S6/anonymized/auditoryAphasia_6D_350_Block2_Run5.vhdr', 'P4_S6/anonymized/auditoryAphasia_6D_350_Block2_Run6.vhdr', 'P4_S6/anonymized/auditoryAphasia_6D_350_Block3_Run1.vhdr', 'P4_S6/anonymized/auditoryAphasia_6D_350_Block3_Run2.vhdr', 'P4_S6/anonymized/auditoryAphasia_6D_350_Block3_Run3.vhdr', 'P4_S6/anonymized/auditoryAphasia_6D_350_Block3_Run4.vhdr', 'P4_S6/anonymized/auditoryAphasia_6D_350_Block3_Run5.vhdr', 'P4_S6/anonymized/auditoryAphasia_6D_350_Block3_Run6.vhdr']
------------------------- Preprocessing configurations -------------------------
filter_band: (0.5, 16)
non_eeg_channels: ['EOGvu', 'x_EMGl', 'x_GSR', 'x_Respi', 'x_Pulse', 'x_Optic']
decimate: 10
montage: standard_1020
filter_method: iir
only_eeg: True
tmin: -0.2
tmax: 1
baseline: None
channels_to_discard: ['AF7', 'AF3', 'AF4', 'AF8', 'F5', 'F1', 'F2', 'F6', 'FT7', 'FC3', 'FCz', 'FC4', 'FT8', 'C5', 'C1', 'C2', 'C6', 'TP7', 'CP3', 'CPz', 'CP4', 'TP8', 'P5', 'P1', 'P2', 'P6', 'PO7', 'PO5', 'POz', 'PO6', 'PO8', 'Oz']
channels: ['Fp1', 'Fp2', 'F3', 'F4', 'C3', 'C4', 'P3', 'P4', 'O1', 'O2', 'F7', 'F8', 'T7', 'T8', 'P7', 'P8', 'Fz', 'Cz', 'Pz', 'FC1', 'FC2', 'CP1', 'CP2', 'FC5', 'FC6', 'CP5', 'CP6', 'F9', 'F10', 'P9', 'P10']
fs: 100.0
------------------------- Feature extraction -------------------------
time_interval_boundaries: [0.1 0.2 0.3 0.4 0.5]
data_is_channel_prime: True
X.shape (epochs, features): (6096, 124)
y.shape (epochs,): (6096,)
----------------------------------------------------------------------
n_calibration_trials: 108
n_calibration_epochs: 6096
with the per-run iteration structure:
[[15 15 15 15 15 15]
 [15  8  8  8  8 15]
 [ 8 15  8  8 10  8]
 [11  8  8  8  8 10]
 [ 8  8  9  8  8  8]
 [ 8 10  8  8  8  8]
 [ 8  8  8 11  8  8]
 [ 8  9  8  8  8  8]
 [ 8  8  8  8  8  8]
 [ 8  8  8  8  8  8]
 [ 9  8  8  8  8 10]
 [ 9  8  8  8  8  8]
 [ 8  9  8 15 15  8]
 [ 8  8  8  8  8  8]
 [ 8  8  8 10 15  8]
 [ 8 15 15  9  8 10]
 [ 8  8 15 15  8  9]
 [ 8  8  8  9 15 15]]
Trained all three classifiers on the calibration data.
================================ Online ================================
Online data filenames: ['P4_S7/anonymized/auditoryAphasia_6D_350_Block1_Run1.vhdr', 'P4_S7/anonymized/auditoryAphasia_6D_350_Block1_Run2.vhdr', 'P4_S7/anonymized/auditoryAphasia_6D_350_Block1_Run3.vhdr', 'P4_S7/anonymized/auditoryAphasia_6D_350_Block1_Run4.vhdr', 'P4_S7/anonymized/auditoryAphasia_6D_350_Block1_Run5.vhdr', 'P4_S7/anonymized/auditoryAphasia_6D_350_Block1_Run6.vhdr', 'P4_S7/anonymized/auditoryAphasia_6D_350_Block2_Run1.vhdr', 'P4_S7/anonymized/auditoryAphasia_6D_350_Block2_Run2.vhdr', 'P4_S7/anonymized/auditoryAphasia_6D_350_Block2_Run3.vhdr', 'P4_S7/anonymized/auditoryAphasia_6D_350_Block2_Run4.vhdr', 'P4_S7/anonymized/auditoryAphasia_6D_350_Block2_Run5.vhdr', 'P4_S7/anonymized/auditoryAphasia_6D_350_Block2_Run6.vhdr', 'P4_S7/anonymized/auditoryAphasia_6D_350_Block3_Run1.vhdr', 'P4_S7/anonymized/auditoryAphasia_6D_350_Block3_Run2.vhdr', 'P4_S7/anonymized/auditoryAphasia_6D_350_Block3_Run3.vhdr', 'P4_S7/anonymized/auditoryAphasia_6D_350_Block3_Run4.vhdr', 'P4_S7/anonymized/auditoryAphasia_6D_350_Block3_Run5.vhdr', 'P4_S7/anonymized/auditoryAphasia_6D_350_Block3_Run6.vhdr']
Same preprocessing configurations as for the calibration data
------------------------- Feature extraction -------------------------
time_interval_boundaries: [0.1 0.2 0.3 0.4 0.5]
data_is_channel_prime: True
----------------------------------------------------------------------
n_online_trials: 108
n_online_epochs 8970
with the per-run iteration structure:
[[15 12 15 15 15  8]
 [15  8 15 15  9 15]
 [15 15 15 15 15 15]
 [15 15 13 15 15 15]
 [15 15 15 15  8 15]
 [15 15 15 15 15  8]
 [ 8 15 15 15 15 15]
 [12 13 15 15 15 15]
 [15 15  9 15 15 15]
 [ 8 15 10  9 15 15]
 [15 14 15 15 15 13]
 [15 15 15 15 15 15]
 [15 15 15 11  9 15]
 [15 15 15 15  9 15]
 [ 8 15 15 15 15 11]
 [15 15 15 15 15 10]
 [15 15  8 13 15  9]
 [15 15 15 15 15 15]]
Online simulation starts
Number of online trials: 108, which is 18.0 runs
4275 	| [101] 	| -2.2496755866545057 	| -2.396856485102817 	| -2.3335826527034933
4276 	| [104] 	| -1.3839934877753453 	| -1.6608753174996076 	| -1.2732258443223121
4277 	| [116] 	| -4.360777843247636 	| -4.207365132562928 	| -4.910536394895079
4278 	| [105] 	| -6.097110418702682 	| -6.024579351732624 	| -6.482614458227795
4279 	| [101] 	| -1.7099776821838515 	| -1.738410712989923 	| -1.5506476565263954
4280 	| [103] 	| -1.4859845801946825 	| -1.4989815715858714 	| 0.353408368568103
4281 	| [102] 	| -4.0490253727955885 	| -3.911208630799689 	| -3.9547798448170095
4282 	| [104] 	| -4.038864193187834 	| -3.905176284074763 	| -4.262495426706497
4283 	| [116] 	| -2.250857204121899 	| -2.515228220971948 	| -1.4379934216892292
4284 	| [105] 	| -6.2786824866032855 	| -5.761141141225007 	| -5.68078733051414
4285 	| [103] 	| -2.979423973770522 	| -3.0448951209391297 	| -3.364739560781712
4286 	| [102] 	| -1.9617412445664435 	| -1.9205857488749196 	| -1.6806534994786237
4287 	| [104] 	| -0.7885100889634313 	| -1.2249060121119317 	| -0.8535914854874318
4288 	| [101] 	| -4.8168429931607255 	| -4.7560986256408455 	| -5.352982042155684
4289 	| [116] 	| -3.4018851221542503 	| -3.206264281334824 	| -2.9416471527681276
4290 	| [103] 	| -0.6764445643934445 	| -0.8405822980551738 	| -0.8002868548373806
4291 	| [105] 	| -3.984697523855958 	| -3.7109336408759375 	| -3.484148862881767
4292 	| [102] 	| -5.891317820731597 	| -6.067447563650683 	| -6.304349209068439
4293 	| [104] 	| -3.3414869546273076 	| -2.74753598840067 	| -2.8402639927893185
4294 	| [101] 	| -1.3493556185884863 	| -1.299450004969667 	| -1.399661943527459
4295 	| [116] 	| -0.8923011649660713 	| -1.160777010971802 	| -0.8341307966816512
4296 	| [103] 	| -3.659371028727192 	| -3.5860692350563013 	| -3.7772412196930465
4297 	| [102] 	| -3.947904367064683 	| -4.115824022789711 	| -3.994856791979271
4298 	| [101] 	| -5.6496219906240555 	| -5.496914889740424 	| -5.1806002385325565
4299 	| [105] 	| -2.43813416962118 	| -2.364136498351453 	| -2.507405186471544
4300 	| [116] 	| 2.4504774970090075 	| 2.0715149522982683 	| 1.9440339725114215
4301 	| [104] 	| -5.110204146299193 	| -4.7155857019703245 	| -4.740495203998224
4302 	| [103] 	| -3.49328684941446 	| -3.4286614316968733 	| -4.088456637130089
4303 	| [105] 	| -4.690952660985642 	| -4.431260589980474 	| -4.285577132360519
4304 	| [102] 	| -3.9169308369780604 	| -3.9974058788009517 	| -4.019166733731791
4305 	| [104] 	| -1.3925791397794431 	| -1.3174331155288141 	| -1.0293918941416302
4306 	| [101] 	| -2.935341828482283 	| -2.70416826374703 	| -2.85840480019277
4307 	| [116] 	| -1.8272870977790252 	| -2.0082492069316293 	| -2.159198185333678
4308 	| [105] 	| -4.366682463347994 	| -3.7313955467122457 	| -5.001294677421454
4309 	| [102] 	| -0.3479322469197488 	| -0.717521605115838 	| -0.3964609099202042
4310 	| [104] 	| -5.4692844587016465 	| -5.03059101519079 	| -4.625317313844379
4311 	| [101] 	| -4.214415588421317 	| -3.840026535584522 	| -4.335839524518195
4312 	| [103] 	| -5.270852480357492 	| -4.792438859432938 	| -4.281250462821599
4313 	| [116] 	| 4.119270406935654 	| 4.184689362297071 	| 4.346646700167249
4314 	| [105] 	| -5.207926716670022 	| -4.391490205566049 	| -5.525541680383034
4315 	| [101] 	| -5.0321612602758385 	| -4.781025502626975 	| -4.495864118148003
4316 	| [104] 	| -1.637708254575778 	| -1.4643188118588948 	| -0.9502776720701804
4317 	| [102] 	| -4.183158252255852 	| -3.952709886930901 	| -4.3484951825181595
4318 	| [103] 	| -5.122955079119168 	| -4.910632323690341 	| -5.2954710425577165
4319 	| [116] 	| 0.9100611041251456 	| 0.8796858629577216 	| 1.8262084719740288
4320 	| [104] 	| -4.2038537248944365 	| -3.752578596860016 	| -3.393774390438997
4321 	| [101] 	| -3.039928542161391 	| -3.1674453816879495 	| -3.270403708014046
4322 	| [103] 	| -2.31977106709469 	| -2.6001162597969625 	| -3.1710058753373302
4323 	| [102] 	| -4.488623967603258 	| -4.482644236707827 	| -4.590399712709793
4324 	| [105] 	| -4.610800845204994 	| -4.07317661054116 	| -3.4822159443959393
4325 	| [116] 	| 1.3031657963423973 	| 1.2330339066088642 	| 2.1667754701760495
4326 	| [103] 	| -4.14684894013354 	| -3.9972675976803704 	| -4.841150342471007
4327 	| [102] 	| -6.306299143902148 	| -5.829402726863372 	| -6.209476692992064
4328 	| [105] 	| -3.4860001001438423 	| -2.9657923124207417 	| -2.720169291475827
4329 	| [101] 	| -1.479440566927443 	| -1.215809518015734 	| -1.255966578047957
4330 	| [116] 	| 0.16092698158089602 	| 0.00511291569111183 	| 0.3608545224400186
4331 	| [104] 	| -5.724040791279814 	| -5.372623366676168 	| -6.368403512822738
4332 	| [102] 	| -3.3862863668528305 	| -3.3729689206022013 	| -3.184294057978064
4333 	| [105] 	| -3.339621985991123 	| -3.303355672495808 	| -3.073968403013451
4334 	| [116] 	| 0.24661072765497005 	| 0.33469444341758825 	| 0.23812087884061262
4335 	| [103] 	| -4.561901426787562 	| -4.74796271876381 	| -5.832377307594027
4336 	| [104] 	| -7.363818320070065 	| -6.62153064835428 	| -6.460825176228093
4337 	| [101] 	| -2.565066502402933 	| -2.602623360524039 	| -1.8730625322553323
------------------ End of trial ------------------
{real_word} | {LDA_prediction} 	| {SLDA_prediction} 	| {BTLDA_prediction} 
6 			| 6 				| 6 					| 6 
------------------ Run 9 Trial 5  (total trials: 53/108) ------------------
{epoch} | {word_id} | {LDA} 				| {SLDA} 				| {BTLDA} 
4338 	| [102] 	| -2.9167380885944203 	| -3.2009670186792185 	| -3.611709767336425
4339 	| [114] 	| -4.378039856643303 	| -4.104452566241155 	| -4.190258738110643
4340 	| [106] 	| -2.1084738028976338 	| -2.2438889253172833 	| -1.0524187774172151
4341 	| [101] 	| -5.653462891300561 	| -5.166269519136749 	| -5.392655050588218
4342 	| [103] 	| -5.247197029023672 	| -5.5283906591014516 	| -5.441424718386811
4343 	| [105] 	| -1.44157186390307 	| -1.554291693656738 	| -1.1873974359596686
4344 	| [106] 	| -3.5034235731799708 	| -3.5277763833215365 	| -3.232984421482836
4345 	| [101] 	| -5.356453708937014 	| -4.882224124257307 	| -4.564829293373854
4346 	| [114] 	| -3.884889831658013 	| -2.956747429301254 	| -2.468209142505373
4347 	| [103] 	| 4.3001923134919995 	| 2.5532230860145564 	| 2.7989618756961243
4348 	| [102] 	| -5.195651862190608 	| -4.593165953681785 	| -5.203827575335578
4349 	| [105] 	| -3.2258340704136277 	| -3.3221004633604774 	| -3.157573513469555
4350 	| [106] 	| -2.629767747275433 	| -2.629151556605351 	| -1.8626597642469538
4351 	| [114] 	| 2.886611746213994 	| 2.7245440455715704 	| 2.922061423125861
4352 	| [103] 	| -2.8048947256370336 	| -3.0437914598511693 	| -3.989691209802029
4353 	| [105] 	| -6.388423409180763 	| -6.127252047223652 	| -6.6739151037372535
4354 	| [101] 	| -4.2812412925561105 	| -4.000093191860526 	| -3.2115990904423715
4355 	| [102] 	| -2.2047925679409 	| -2.479836700427083 	| -1.56274697851794
4356 	| [103] 	| -2.4583754186151348 	| -2.2545855380652475 	| -2.2728580833424785
4357 	| [105] 	| -5.1504626320527205 	| -4.904939347585823 	| -4.549452296920798
4358 	| [101] 	| -3.082429853307886 	| -3.3108930160386 	| -3.549006393163418
4359 	| [102] 	| -2.483286158123981 	| -2.5082253296172023 	| -2.253656253253852
4360 	| [106] 	| -3.552223624744516 	| -3.4075232992689277 	| -3.6250344415707594
4361 	| [114] 	| 1.2194236286245674 	| 0.8296406683790614 	| 1.0564192553358356
4362 	| [101] 	| -4.53984176220111 	| -4.3574316441287815 	| -4.822331301697896
4363 	| [105] 	| -6.188495114376671 	| -5.9137864078675 	| -6.367693577463809
4364 	| [103] 	| -3.1338611713205156 	| -3.033023967265996 	| -3.1900358275267218
4365 	| [106] 	| -1.9018086748244416 	| -1.7652471074158282 	| -0.9650935236785717
4366 	| [114] 	| 1.5419238322181004 	| 0.8036720673377191 	| 0.6643698507936381
4367 	| [102] 	| -5.775419710137402 	| -5.734429901059155 	| -6.362701762218505
4368 	| [101] 	| -3.754250361286099 	| -3.7471434964691737 	| -4.277068269442855
4369 	| [103] 	| -2.379680289100395 	| -2.5764471684551413 	| -2.02871757815149
4370 	| [114] 	| 0.16597985817463412 	| 0.37632953849717277 	| 0.586632567289994
4371 	| [106] 	| -3.525287787509237 	| -4.148742465310545 	| -4.609676054178886
4372 	| [102] 	| -4.533532985980623 	| -4.51558415614255 	| -5.320405553612477
4373 	| [105] 	| -4.82115548354168 	| -4.580641411552126 	| -4.763125370933434
4374 	| [101] 	| -1.2611826595317173 	| -1.3945039004784507 	| -0.3268259057560191
4375 	| [103] 	| -1.2547595226723254 	| -1.037264495629266 	| -0.4538429209132504
4376 	| [106] 	| -2.289551689659914 	| -2.151246933285452 	| -3.2906516061433315
4377 	| [102] 	| -3.630296561139684 	| -3.645308601484261 	| -3.9767786976323958
4378 	| [105] 	| -1.5689012692224207 	| -1.868495556130413 	| -0.9092813451702721
4379 	| [114] 	| -3.4594165803965495 	| -3.2062534520175 	| -3.3427942014559253
4380 	| [103] 	| -2.7418996204653925 	| -2.9437989799744035 	| -2.9871870018129094
4381 	| [102] 	| -5.233953664441908 	| -5.293317458084932 	| -5.404404080025977
4382 	| [106] 	| -2.020011527162758 	| -1.92385828946342 	| -1.2071914204910243
4383 	| [114] 	| -4.6339207137657805 	| -4.708119333030721 	| -4.884279165561303
4384 	| [105] 	| -3.8232049902058876 	| -3.8720640066403793 	| -3.1344304256471984
4385 	| [101] 	| -1.1978400233414614 	| -1.178234758510038 	| -0.6976580249494759
4386 	| [103] 	| -3.3303537569939663 	| -3.1433962153877326 	| -3.08483141845277
4387 	| [102] 	| -1.136008839540624 	| -1.255553190225559 	| -1.815019818364899
4388 	| [105] 	| -3.644400454112394 	| -3.623122628349121 	| -3.659818187152193
4389 	| [106] 	| -4.231640874216972 	| -3.832609461023204 	| -3.95338844524368
4390 	| [101] 	| -0.9829990140204243 	| -1.481742312914074 	| -1.2556839560453161
4391 	| [114] 	| -3.7602912710928162 	| -3.4886223576417703 	| -3.9403044920871917
4392 	| [105] 	| -4.405496404335259 	| -4.220166721513573 	| -4.412774207502322
4393 	| [106] 	| -4.5009735488091955 	| -4.309693905973468 	| -4.308916237136887
4394 	| [102] 	| -3.8803950310815174 	| -3.762782219977283 	| -3.727043260910893
4395 	| [114] 	| 1.2025791583246521 	| 1.1306158276946938 	| 1.6713759422425793
4396 	| [103] 	| -4.814956399994655 	| -4.5903180537527195 	| -4.800041395712677
4397 	| [101] 	| -4.367550655631542 	| -4.327030399339087 	| -3.690713945829198
4398 	| [105] 	| -2.9303785030252785 	| -2.918818787505156 	| -3.3220417527101285
4399 	| [114] 	| -4.578663545802348 	| -4.250492290213096 	| -4.535961035569465
4400 	| [102] 	| -2.5353786652323347 	| -2.7300140781307625 	| -2.4838598107597014
4401 	| [106] 	| -1.3690715565046288 	| -1.5606007022146962 	| -1.5160371663844527
4402 	| [103] 	| -5.3619704090409135 	| -4.883884951804197 	| -5.21921003189693
4403 	| [101] 	| -5.471005684331457 	| -5.34885474485368 	| -5.1288725233653905
4404 	| [114] 	| -1.6272463341672379 	| -1.7485962365889707 	| -1.3198142500090948
4405 	| [106] 	| -5.852127920924346 	| -5.4066200201267165 	| -4.9148447135858735
4406 	| [102] 	| -4.28903346116997 	| -4.314238346468533 	| -4.662212295924432
4407 	| [105] 	| -3.9521695484975616 	| -3.8078615713415678 	| -3.8914577643705064
4408 	| [101] 	| -3.5007067055776036 	| -3.286342498870515 	| -2.59350555749968
4409 	| [103] 	| -2.5200638837699305 	| -2.2258165290355345 	| -2.371237516450643
4410 	| [102] 	| -4.0647774419187845 	| -3.758060869815706 	| -4.291545906021076
4411 	| [105] 	| -3.7157490580408457 	| -3.4204200288429356 	| -3.4239339195390146
4412 	| [101] 	| -2.1329642032255487 	| -2.2959214423821677 	| -2.187542777501969
4413 	| [114] 	| -1.7320973040269907 	| -1.4729768120945255 	| -1.3687388579386766
4414 	| [103] 	| -4.434477778850511 	| -4.119857858329712 	| -5.180001194867821
4415 	| [106] 	| -3.440900012160152 	| -2.9565950867288344 	| -2.755424515293355
4416 	| [105] 	| -3.4974930939026603 	| -3.5348612384993894 	| -2.9495711849811483
4417 	| [101] 	| -3.6479782215133145 	| -3.1887319159164953 	| -3.8952296928753247
4418 	| [103] 	| -6.191665947478198 	| -5.407203734743937 	| -5.519919732521767
4419 	| [102] 	| -2.468608898049191 	| -2.645750588206535 	| -2.3018178759645944
4420 	| [114] 	| -2.154421905058617 	| -2.608813646984288 	| -2.145150065984148
4421 	| [106] 	| -5.471935792393744 	| -4.880138758580257 	| -5.328095835121346
4422 	| [103] 	| -4.018555840837088 	| -3.730326684529844 	| -4.1528715603074415
4423 	| [101] 	| -1.9531483852961118 	| -1.9264522485861606 	| -1.8695952844857897
4424 	| [102] 	| -2.954339180372642 	| -3.378517248540621 	| -3.528005570539582
4425 	| [106] 	| -4.43848607398272 	| -4.185644300329129 	| -4.071484249009634
4426 	| [105] 	| -2.0067104601696224 	| -1.8591140724263746 	| -2.134340012468127
4427 	| [114] 	| 1.0973823905656888 	| 0.8746233112258448 	| 0.9577667826840077
------------------ End of trial ------------------
{real_word} | {LDA_prediction} 	| {SLDA_prediction} 	| {BTLDA_prediction} 
4 			| 4 				| 4 					| 4 
------------------ Run 9 Trial 6  (total trials: 54/108) ------------------
{epoch} | {word_id} | {LDA} 				| {SLDA} 				| {BTLDA} 
4428 	| [101] 	| -3.918433755863553 	| -4.024611751448994 	| -3.7693779376945464
4429 	| [102] 	| -1.0643966453991927 	| -1.3352451055054941 	| -1.1092582652734178
4430 	| [104] 	| -3.4715342939421183 	| -3.2891968460330485 	| -3.6324619835933474
4431 	| [113] 	| -1.2557742746551601 	| -0.9646246705365402 	| -1.718890662554958
4432 	| [106] 	| -6.5043236793190085 	| -6.374810757394144 	| -6.669476487198956
4433 	| [105] 	| -2.1424467161905048 	| -2.2689286508214277 	| -2.311729871300633
4434 	| [101] 	| -3.145801016421241 	| -3.0666140012429657 	| -2.95492349067638
4435 	| [104] 	| -2.0192386564679525 	| -2.0419223407105065 	| -2.0647024775398073
4436 	| [102] 	| -5.8297956182312465 	| -5.097671411804354 	| -5.929030914362895
4437 	| [105] 	| 0.3977625735293322 	| 0.42255467414047354 	| 0.40967304764137336
4438 	| [106] 	| -2.9345553958873287 	| -2.703917631911148 	| -2.753228063307036
4439 	| [113] 	| 0.5193052064927692 	| 0.027590879945369906 	| 0.2322732641249654
4440 	| [101] 	| -1.0866408490715904 	| -1.1290121842631242 	| -1.4120529269940079
4441 	| [104] 	| -4.054936349362475 	| -3.9027302740821055 	| -5.004685668204697
4442 	| [102] 	| -2.4982886340937758 	| -2.8818540319354415 	| -2.8956851517873696
4443 	| [105] 	| -3.136099112769354 	| -2.862120096521414 	| -2.734901758137772
4444 	| [113] 	| -5.087728282609638 	| -4.367237368367621 	| -4.963865280635256
4445 	| [106] 	| -2.217417842922801 	| -2.350847679889804 	| -2.09786278062196
4446 	| [102] 	| -1.8358237004332651 	| -1.8167135035909292 	| -1.9394180947711583
4447 	| [105] 	| -4.054616311255402 	| -3.6489023206877484 	| -3.636208888182946
4448 	| [101] 	| -7.789293781717789 	| -7.177073206866809 	| -7.081354388846482
4449 	| [113] 	| 0.726825749499036 	| 0.7973482053912253 	| 0.961949644278681
4450 	| [104] 	| -2.541302162640602 	| -2.6987881588835068 	| -2.7784455351960555
4451 	| [106] 	| -3.6847316074588203 	| -3.7887931953015137 	| -3.771086307573844
4452 	| [101] 	| -1.972260269531834 	| -2.1396981698245856 	| -1.6105358618967762
4453 	| [105] 	| -3.6423792340626155 	| -3.866863488851029 	| -3.5655955891785966
4454 	| [102] 	| -4.61732120658764 	| -4.342876631042449 	| -4.401821634562908
4455 	| [106] 	| -2.08478222732495 	| -1.9882539521914246 	| -1.7236150631029352
4456 	| [113] 	| 0.5671608909757411 	| 0.6251103001306948 	| 0.6279436465342036
4457 	| [104] 	| -0.7181363542846659 	| -0.9724889586520096 	| -1.7926182484186701
4458 	| [105] 	| -3.8442674078311887 	| -4.05300587057361 	| -3.9717116519949327
4459 	| [106] 	| -3.6375080352325115 	| -3.620586140708212 	| -2.793212587642741
4460 	| [113] 	| -2.228953126295892 	| -1.9836926115973865 	| -2.479962986270213
4461 	| [104] 	| -3.8585430990662934 	| -3.9822439554183093 	| -3.5025126052879645
4462 	| [102] 	| -2.9337909087081364 	| -2.845289590949439 	| -1.8579790811391188
4463 	| [101] 	| -4.911981778018118 	| -4.726729609076819 	| -4.7636184794007805
4464 	| [106] 	| -4.721158359509508 	| -4.530781738593713 	| -4.204705902352715
4465 	| [104] 	| -2.8829167742465662 	| -2.881499538056789 	| -2.819100429459574
4466 	| [102] 	| -3.2508350621622646 	| -3.2711466728930176 	| -3.0348638641217462
4467 	| [105] 	| -5.369656423248065 	| -5.456305986489131 	| -6.109176598408243
4468 	| [113] 	| -0.7405690822936535 	| -0.8323133218918279 	| -0.01930859607312785
4469 	| [101] 	| -5.040629208463853 	| -4.8521310710103975 	| -4.205637786603393
4470 	| [104] 	| -8.436811918148006 	| -7.715604181097796 	| -7.864545133590061
4471 	| [102] 	| -3.422687031856118 	| -3.0693482568517196 	| -2.53831221769843
4472 	| [105] 	| -1.1606080331726005 	| -1.1523838631791923 	| -0.09150417895115012
4473 	| [106] 	| -5.0359119350463555 	| -4.607872475783127 	| -4.251473561266086
4474 	| [113] 	| -3.906683819497777 	| -3.763398998611213 	| -4.070222862581266
4475 	| [101] 	| -3.913666790194086 	| -4.084752501102783 	| -4.1682716172325325
4476 	| [102] 	| -3.50408117723196 	| -3.181015226013109 	| -3.056185188244898
4477 	| [104] 	| -5.126528939074791 	| -4.711068235871606 	| -5.250795555683497
4478 	| [106] 	| -1.2795005434890259 	| -1.4957869708521279 	| -1.1781106602764193
4479 	| [101] 	| -3.398937037737901 	| -3.2674404111021373 	| -2.96256724592191
4480 	| [113] 	| -3.001555277760394 	| -2.896860367003555 	| -3.3312726270913866
4481 	| [105] 	| -2.8913060424488877 	| -2.814714604029601 	| -3.727793583221346
4482 	| [102] 	| -1.2402515943242696 	| -1.2735353248159336 	| -1.2975548830433448
4483 	| [106] 	| -2.3914896839549904 	| -2.228351645128347 	| -2.6209020054285173
4484 	| [113] 	| -3.1577037697356944 	| -3.5179864297616112 	| -3.486157307960533
4485 	| [101] 	| -1.4037136145000466 	| -1.616218558430021 	| -2.315046849218285
4486 	| [105] 	| -3.0231184770233237 	| -2.991900588905254 	| -2.9442425294726773
4487 	| [104] 	| -4.546920691835908 	| -4.26511244159579 	| -4.32386736670879
4488 	| [102] 	| -3.0332855900680507 	| -3.1926679145035766 	| -3.168268735467451
4489 	| [101] 	| -2.4184277580831175 	| -2.7452143097258848 	| -2.1368407402060003
4490 	| [105] 	| -4.92710120547057 	| -4.326406961336556 	| -4.738738013888379
4491 	| [104] 	| -7.064067375944963 	| -6.72920407849411 	| -6.685669995558163
4492 	| [113] 	| -0.7740723744015394 	| -0.9092021840659541 	| -0.13787681028508725
4493 	| [106] 	| -5.917475420789452 	| -5.548473817214791 	| -4.9354401253074
4494 	| [105] 	| -3.4012148241407387 	| -3.6489813439876526 	| -3.7649292018310447
4495 	| [102] 	| -1.618005169602407 	| -1.639938878398539 	| -1.1838650522651903
4496 	| [101] 	| -3.7444595544542203 	| -3.8539270483069914 	| -3.728742903837694
4497 	| [106] 	| -5.429065046374527 	| -5.435707068914654 	| -5.36487587520113
4498 	| [104] 	| -2.2035476197785715 	| -2.4308914753896955 	| -2.491063714046491
4499 	| [113] 	| -0.1368209023085427 	| 0.1669605400833034 	| 0.6107367799619042
4500 	| [101] 	| -4.13585286647299 	| -3.8201974496274724 	| -4.105050953502863
4501 	| [102] 	| -4.054347229287083 	| -4.3919478586979235 	| -4.32107675532422
4502 	| [106] 	| -0.18094409886583795 	| -0.4079213311635499 	| -0.10646856501657442
4503 	| [104] 	| -3.4084590817357965 	| -3.272857174655754 	| -3.0371147686963944
4504 	| [105] 	| -6.6880017502567854 	| -6.0251535695555845 	| -6.067655303298273
4505 	| [113] 	| -4.834246357297864 	| -4.389817085867472 	| -4.254697213487185
4506 	| [106] 	| 0.8965180338800129 	| 0.7816693482416532 	| 0.52427080008828
4507 	| [104] 	| -4.26675336704486 	| -3.8104979387782367 	| -4.24104435229778
4508 	| [101] 	| -5.127402033401735 	| -4.849097962555502 	| -5.507602908640406
4509 	| [113] 	| -2.1117112621925624 	| -2.3253897856188552 	| -1.7638867607267255
4510 	| [102] 	| -3.127440766276023 	| -3.0263968066105615 	| -3.1998328908248053
4511 	| [105] 	| -3.925365806648119 	| -3.9124988363432287 	| -4.292267773619256
4512 	| [106] 	| -5.062743869112827 	| -4.8960821134175285 	| -4.363242308181574
4513 	| [113] 	| -2.083533804040289 	| -2.0455489307024712 	| -1.6780401482651395
4514 	| [101] 	| -1.8138974854631196 	| -1.7245495215436366 	| -1.8318706386487353
4515 	| [104] 	| -3.987202518286641 	| -3.77218430493143 	| -4.508478721916557
4516 	| [102] 	| -0.02850144010559008 	| -0.36774659010254496 	| -0.645166560121325
4517 	| [105] 	| -6.029956202742962 	| -5.721079855938957 	| -5.728017690517578
------------------ End of trial ------------------
{real_word} | {LDA_prediction} 	| {SLDA_prediction} 	| {BTLDA_prediction} 
3 			| 3 				| 3 					| 3 
------------------ Run 10 Trial 1  (total trials: 55/108) ------------------
{epoch} | {word_id} | {LDA} 				| {SLDA} 				| {BTLDA} 
4518 	| [112] 	| -1.9562187906089537 	| -2.4707164108425395 	| -2.5152437049302634
4519 	| [106] 	| -2.2069282826149896 	| -2.1662403014861464 	| -1.9726037103707479
